Criado como novo conjunto de dados;Amostra 006 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
3402,00;25,88
3401,00;25,87
3400,00;25,86
3399,00;25,85
3398,00;25,85
3397,00;25,84
3396,00;25,84
3395,00;25,84
3394,00;25,84
3393,00;25,83
3392,00;25,83
3391,00;25,82
3390,00;25,81
3389,00;25,80
3388,00;25,79
3387,00;25,79
3386,00;25,78
3385,00;25,78
3384,00;25,77
3383,00;25,77
3382,00;25,77
3381,00;25,76
3380,00;25,76
3379,00;25,75
3378,00;25,75
3377,00;25,74
3376,00;25,74
3375,00;25,74
3374,00;25,73
3373,00;25,73
3372,00;25,73
3371,00;25,74
3370,00;25,74
3369,00;25,74
3368,00;25,73
3367,00;25,72
3366,00;25,71
3365,00;25,70
3364,00;25,69
3363,00;25,68
3362,00;25,68
3361,00;25,68
3360,00;25,68
3359,00;25,67
3358,00;25,66
3357,00;25,66
3356,00;25,65
3355,00;25,65
3354,00;25,65
3353,00;25,65
3352,00;25,65
3351,00;25,65
3350,00;25,64
3349,00;25,63
3348,00;25,62
3347,00;25,62
3346,00;25,61
3345,00;25,61
3344,00;25,61
3343,00;25,61
3342,00;25,61
3341,00;25,60
3340,00;25,60
3339,00;25,60
3338,00;25,59
3337,00;25,58
3336,00;25,57
3335,00;25,56
3334,00;25,55
3333,00;25,55
3332,00;25,54
3331,00;25,54
3330,00;25,54
3329,00;25,54
3328,00;25,54
3327,00;25,53
3326,00;25,53
3325,00;25,52
3324,00;25,51
3323,00;25,50
3322,00;25,50
3321,00;25,49
3320,00;25,49
3319,00;25,48
3318,00;25,48
3317,00;25,47
3316,00;25,47
3315,00;25,46
3314,00;25,46
3313,00;25,45
3312,00;25,45
3311,00;25,45
3310,00;25,45
3309,00;25,45
3308,00;25,44
3307,00;25,44
3306,00;25,43
3305,00;25,42
3304,00;25,41
3303,00;25,40
3302,00;25,39
3301,00;25,38
3300,00;25,38
3299,00;25,37
3298,00;25,37
3297,00;25,37
3296,00;25,36
3295,00;25,36
3294,00;25,35
3293,00;25,35
3292,00;25,34
3291,00;25,32
3290,00;25,31
3289,00;25,30
3288,00;25,29
3287,00;25,29
3286,00;25,28
3285,00;25,28
3284,00;25,27
3283,00;25,26
3282,00;25,25
3281,00;25,25
3280,00;25,24
3279,00;25,24
