Criado como novo conjunto de dados;Amostra 000 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
3345,00;12,03
3344,00;12,03
3343,00;12,03
3342,00;12,03
3341,00;12,03
3340,00;12,03
3339,00;12,03
3338,00;12,03
3337,00;12,02
3336,00;12,01
3335,00;12,00
3334,00;12,00
3333,00;11,99
3332,00;11,99
3331,00;11,99
3330,00;11,99
3329,00;12,00
3328,00;12,00
3327,00;12,01
3326,00;12,01
3325,00;12,00
3324,00;12,00
3323,00;11,99
3322,00;11,98
3321,00;11,98
3320,00;11,98
3319,00;11,98
3318,00;11,98
3317,00;11,98
3316,00;11,98
3315,00;11,97
3314,00;11,97
3313,00;11,97
3312,00;11,97
3311,00;11,98
3310,00;11,98
3309,00;11,99
3308,00;11,99
3307,00;11,99
3306,00;11,99
3305,00;11,99
3304,00;11,98
3303,00;11,97
3302,00;11,96
3301,00;11,96
3300,00;11,95
3299,00;11,95
3298,00;11,96
3297,00;11,96
3296,00;11,97
3295,00;11,97
3294,00;11,97
3293,00;11,96
3292,00;11,96
3291,00;11,95
3290,00;11,94
3289,00;11,93
3288,00;11,93
3287,00;11,92
3286,00;11,92
3285,00;11,92
3284,00;11,92
3283,00;11,92
3282,00;11,92
3281,00;11,92
3280,00;11,92
3279,00;11,91
3278,00;11,91
3277,00;11,92
3276,00;11,92
3275,00;11,92
3274,00;11,92
3273,00;11,92
3272,00;11,92
3271,00;11,92
3270,00;11,92
3269,00;11,91
3268,00;11,90
3267,00;11,89
3266,00;11,89
3265,00;11,89
3264,00;11,89
3263,00;11,88
3262,00;11,88
3261,00;11,88
3260,00;11,88
3259,00;11,88
3258,00;11,89
3257,00;11,89
3256,00;11,89
3255,00;11,88
3254,00;11,88
3253,00;11,87
3252,00;11,86
3251,00;11,86
3250,00;11,86
3249,00;11,87
3248,00;11,88
3247,00;11,88
3246,00;11,88
3245,00;11,87
3244,00;11,86
3243,00;11,85
3242,00;11,85
3241,00;11,84
3240,00;11,84
3239,00;11,85
3238,00;11,85
3237,00;11,85
3236,00;11,85
3235,00;11,86
3234,00;11,86
3233,00;11,86
3232,00;11,85
3231,00;11,84
3230,00;11,84
3229,00;11,83
3228,00;11,83
3227,00;11,83
3226,00;11,83
3225,00;11,83
3224,00;11,82
3223,00;11,82
3222,00;11,82
3221,00;11,82
3220,00;11,82
3219,00;11,82
3218,00;11,82
3217,00;11,82
3216,00;11,82
3215,00;11,81
3214,00;11,81
3213,00;11,81
3212,00;11,81
3211,00;11,81
3210,00;11,81
3209,00;11,80
3208,00;11,80
3207,00;11,80
3206,00;11,80
3205,00;11,80
3204,00;11,80
3203,00;11,80
3202,00;11,80
3201,00;11,80
3200,00;11,80
3199,00;11,80
3198,00;11,79
3197,00;11,79
3196,00;11,79
3195,00;11,79
3194,00;11,79
3193,00;11,79
3192,00;11,79
3191,00;11,79
3190,00;11,79
3189,00;11,79
3188,00;11,79
3187,00;11,79
3186,00;11,79
3185,00;11,79
3184,00;11,79
3183,00;11,79
3182,00;11,79
3181,00;11,79
3180,00;11,79
3179,00;11,79
3178,00;11,79
3177,00;11,78
3176,00;11,78
3175,00;11,78
3174,00;11,78
3173,00;11,78
3172,00;11,78
3171,00;11,78
3170,00;11,78
3169,00;11,78
3168,00;11,78
3167,00;11,78
3166,00;11,78
3165,00;11,79
3164,00;11,79
3163,00;11,78
3162,00;11,78
3161,00;11,78
3160,00;11,78
3159,00;11,78
3158,00;11,78
3157,00;11,79
3156,00;11,79
3155,00;11,80
3154,00;11,81
3153,00;11,81
3152,00;11,81
3151,00;11,80
3150,00;11,80
3149,00;11,79
3148,00;11,78
3147,00;11,78
3146,00;11,78
3145,00;11,78
3144,00;11,78
3143,00;11,78
3142,00;11,79
